半导体,思瑞浦,43.000 ,2003.000 ,2.586 ,22.610 ,0.390 ,32.930 ,-1.090 ,1.200 ,1670.000 ,3570.160 ,3113.680 ,27470.000 ,1130.000 ,0.041 ,26340.000 ,-8715.140 ,8931.990 ,-190.210 ,26.630 ,6.000 ,4.000 ,7.000 ,12.901 ,15.481 ,10.321 ,
半导体,思瑞浦,43.000 ,2002.000 ,2.597 ,19.390 ,2.830 ,32.170 ,2.830 ,21.370 ,5660.000 ,1810.000 ,1840.000 ,26640.000 ,9047.670 ,0.340 ,25740.000 ,2260.000 ,-9690.000 ,21390.000 ,13960.000 ,6.000 ,4.000 ,7.000 ,14.046 ,16.855 ,11.237 ,
半导体,思瑞浦,43.000 ,2001.000 ,2.646 ,26.370 ,2.710 ,31.850 ,1.930 ,52.410 ,4550.000 ,1610.000 ,1630.000 ,26150.000 ,6687.710 ,0.256 ,25480.000 ,1550.000 ,-18410.000 ,21470.000 ,4610.000 ,6.000 ,4.000 ,7.000 ,13.753 ,16.503 ,11.002 ,
半导体,斯达半导,46.000 ,2005.000 ,2.324 ,32.240 ,1.666 ,8.640 ,0.780 ,21.050 ,11970.000 ,3100.000 ,2670.000 ,17680.000 ,3870.000 ,0.219 ,13820.000 ,1240.000 ,-7255.300 ,-5564.060 ,-404.740 ,7.000 ,3.000 ,7.000 ,9.294 ,11.152 ,7.435 ,
半导体,斯达半导,46.000 ,2004.000 ,2.450 ,18.290 ,0.962 ,7.900 ,0.900 ,12.620 ,7190.000 ,1830.000 ,1540.000 ,15800.000 ,3180.000 ,0.201 ,12620.000 ,1450.000 ,-90.580 ,-5555.460 ,8808.300 ,7.000 ,3.000 ,7.000 ,9.116 ,10.939 ,7.293 ,
半导体,斯达半导,46.000 ,2003.000 ,2.586 ,18.160 ,0.470 ,7.720 ,0.490 ,6.270 ,3250.000 ,9041.230 ,7504.780 ,15120.000 ,2800.000 ,0.185 ,12330.000 ,7788.540 ,-4288.520 ,-92.100 ,3407.930 ,7.000 ,3.000 ,7.000 ,8.950 ,10.740 ,7.160 ,
半导体,斯达半导,46.000 ,2002.000 ,2.597 ,24.580 ,1.150 ,7.240 ,-0.780 ,17.310 ,9630.000 ,2090.000 ,1810.000 ,14250.000 ,2680.000 ,0.188 ,11570.000 ,-1260.000 ,-2220.000 ,3340.000 ,-1315.820 ,7.000 ,3.000 ,7.000 ,8.670 ,10.404 ,6.936 ,
半导体,斯达半导,46.000 ,2001.000 ,2.646 ,21.030 ,0.860 ,6.950 ,-0.850 ,12.960 ,6680.000 ,1590.000 ,1340.000 ,13670.000 ,2570.000 ,0.188 ,11100.000 ,-1360.000 ,-2500.000 ,3470.000 ,-3996.010 ,7.000 ,3.000 ,7.000 ,8.575 ,10.290 ,6.860 ,
半导体,晓程科技,51.000 ,2005.000 ,2.324 ,33.180 ,0.315 ,3.860 ,0.780 ,8.580 ,1420.000 ,1000.000 ,8627.750 ,12090.000 ,1220.000 ,0.101 ,10860.000 ,2140.000 ,-2424.360 ,-1661.010 ,1730.000 ,6.000 ,4.000 ,7.000 ,8.052 ,9.662 ,6.441 ,
半导体,晓程科技,51.000 ,2004.000 ,2.450 ,19.590 ,0.025 ,3.510 ,0.740 ,0.710 ,8188.120 ,950.290 ,678.820 ,11220.000 ,1380.000 ,0.123 ,9840.000 ,2020.000 ,-18.580 ,-1318.590 ,1880.000 ,6.000 ,4.000 ,7.000 ,7.975 ,9.569 ,6.380 ,
半导体,晓程科技,51.000 ,2003.000 ,2.586 ,29.730 ,0.002 ,3.500 ,0.010 ,0.060 ,2832.800 ,-130.500 ,54.400 ,11310.000 ,1550.000 ,0.137 ,9760.000 ,354.100 ,-18.330 ,-429.130 ,-93.370 ,6.000 ,4.000 ,7.000 ,7.838 ,9.406 ,6.271 ,
半导体,晓程科技,51.000 ,2002.000 ,2.597 ,29.780 ,-0.360 ,3.480 ,0.570 ,-9.830 ,1850.000 ,-5115.020 ,-9894.120 ,11280.000 ,1570.000 ,0.139 ,9710.000 ,1570.000 ,488.930 ,-1130.000 ,4881.320 ,6.000 ,4.000 ,7.000 ,7.916 ,9.499 ,6.333 ,
